CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
100008265,05/14/2020,23:00:00,05/14/2020,23:30:00,107,08/21/2020,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,1036790,205267,,,,,40.729939364000074,-73.81043314199997,"(40.729939364000074, -73.81043314199997)",PATROL BORO QUEENS SOUTH,,25-44,ASIAN / PACIFIC ISLANDER,F
100008318,11/19/2010,17:30:00,11/20/2010,11:00:00,63,11/20/2010,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,SYNAGOGUE,N.Y. POLICE DEPT,0,NA,,NA,1003210,161344,,,,,40.609516293,-73.931715768,"(40.609516293, -73.931715768)",PATROL BORO BKLYN SOUTH,,25-44,WHITE,M
100008331,08/20/2018,20:30:00,08/23/2018,10:30:00,72,09/24/2018,110,GRAND LARCENY OF MOTOR VEHICLE,451,"LARCENY,GRAND OF MOTORCYCLE",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,982007,171322,,,,,40.63692382000005,-74.00808306999993,"(40.63692382, -74.00808307)",PATROL BORO BKLYN SOUTH,,65+,WHITE,F
100008531,02/14/2012,04:30:00,02/14/2012,04:45:00,75,02/14/2012,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1012138,182352,,BLACK,F,,40.667155139,-73.899474194,"(40.667155139, -73.899474194)",PATROL BORO BKLYN NORTH,,25-44,BLACK,F
100008946,01/09/2019,02:25:00,01/09/2019,02:31:00,112,01/09/2019,353,UNAUTHORIZED USE OF A VEHICLE,462,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,1024794,197621,25-44,WHITE HISPANIC,M,,40.70901607900004,-73.85376158199995,"(40.70901607900004, -73.85376158199995)",PATROL BORO QUEENS NORTH,,45-64,ASIAN / PACIFIC ISLANDER,M
100008981,05/21/2012,17:21:00,05/22/2012,08:10:00,81,05/22/2012,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1005741,190196,,,,,40.688702979,-73.922508291,"(40.688702979, -73.922508291)",PATROL BORO BKLYN NORTH,,25-44,BLACK,F
100009167,06/01/2017,15:00:00,06/01/2017,15:05:00,9,06/01/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,0,,,NA,986429,205225,UNKNOWN,BLACK,U,,40.729979851,-73.992139452,"(40.729979851, -73.992139452)",PATROL BORO MAN SOUTH,,UNKNOWN,UNKNOWN,D
100009209,01/08/2010,01:41:00,01/08/2010,01:51:00,28,01/08/2010,117,DANGEROUS DRUGS,500,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,997374,234664,,,,,40.810772767,-73.95259159,"(40.810772767, -73.95259159)",PATROL BORO MAN NORTH,,,UNKNOWN,E
100009401,08/23/2007,17:28:00,,,110,08/23/2007,105,ROBBERY,379,"ROBBERY,GAS STATION",COMPLETED,FELONY,QUEENS,INSIDE,GAS STATION,N.Y. POLICE DEPT,0,NA,,NA,1020255,210816,,WHITE HISPANIC,M,,40.745252741,-73.87006287,"(40.745252741, -73.87006287)",PATROL BORO QUEENS NORTH,,,UNKNOWN,D
100009526,07/05/2015,01:30:00,07/05/2015,01:33:00,79,07/05/2015,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,,NA,1000110,191526,25-44,WHITE HISPANIC,M,,40.692365404,-73.94280965,"(40.692365404, -73.94280965)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
100009651,03/20/2010,15:45:00,03/20/2010,16:38:00,67,03/20/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,998311,175558,,,,,40.648539856,-73.94933022,"(40.648539856, -73.94933022)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,F
100009823,12/26/2019,18:30:00,12/26/2019,18:35:00,104,12/26/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,1011865,196378,UNKNOWN,ASIAN / PACIFIC ISLANDER,F,,40.70565413500003,-73.90040078599996,"(40.70565413500003, -73.90040078599996)",PATROL BORO QUEENS NORTH,,65+,WHITE HISPANIC,F
100010013,10/31/2013,14:00:00,10/31/2013,21:20:00,75,10/31/2013,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1011774,182862,,,,,40.668556114,-73.900784214,"(40.668556114, -73.900784214)",PATROL BORO BKLYN NORTH,,,UNKNOWN,D
100010040,05/27/2007,19:00:00,05/27/2007,19:31:00,106,05/27/2007,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1033608,185098,,,,,40.674598622,-73.822061826,"(40.674598622, -73.822061826)",PATROL BORO QUEENS SOUTH,,25-44,WHITE,M
100010042,09/16/2015,09:46:00,09/16/2015,10:54:00,14,09/16/2015,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,,,NA,987111,212422,,,,,40.749733638,-73.989675685,"(40.749733638, -73.989675685)",PATROL BORO MAN SOUTH,,,UNKNOWN,D
100010196,05/29/2020,19:00:00,05/30/2020,10:00:00,45,05/30/2020,109,GRAND LARCENY,457,"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,,,,1032091,241976,UNKNOWN,UNKNOWN,U,,40.83072232800004,-73.82712605899997,"(40.83072232800004, -73.82712605899997)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,F
100010268,06/16/2014,20:00:00,06/17/2014,08:00:00,66,06/17/2014,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,,NA,986204,167828,,UNKNOWN,U,,40.627333597,-73.992962105,"(40.627333597, -73.992962105)",PATROL BORO BKLYN SOUTH,,45-64,BLACK,F
100010337,12/10/2020,08:00:00,12/10/2020,08:11:00,28,12/11/2020,341,PETIT LARCENY,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,997330,233660,,,,,40.808017131000035,-73.95275249299993,"(40.808017131000035, -73.95275249299993)",PATROL BORO MAN NORTH,,18-24,BLACK,F
100010414,02/07/2020,21:37:00,02/07/2020,22:25:00,52,02/07/2020,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,1017719,260875,25-44,BLACK,M,,40.88266054300004,-73.87896542599998,"(40.88266054300004, -73.87896542599998)",PATROL BORO BRONX,,25-44,BLACK,F
100010437,06/03/2013,12:00:00,06/03/2013,14:57:00,103,06/03/2013,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1041749,196938,,,,,40.707047475,-73.792611904,"(40.707047475, -73.792611904)",PATROL BORO QUEENS SOUTH,,25-44,BLACK,F
100010459,10/02/2010,02:53:00,10/02/2010,02:55:00,115,10/02/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1021994,213268,,,,,40.751975606,-73.863773236,"(40.751975606, -73.863773236)",PATROL BORO QUEENS NORTH,,25-44,WHITE HISPANIC,M
100010577,01/16/2006,19:30:00,01/16/2006,23:20:00,105,01/17/2006,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,STREET,N.Y. POLICE DEPT,0,NA,,NA,1060934,209675,,,,,40.741861817,-73.723270002,"(40.741861817, -73.723270002)",PATROL BORO QUEENS SOUTH,,45-64,ASIAN / PACIFIC ISLANDER,M
100010748,07/06/2010,15:20:00,,,60,07/06/2010,365,ADMINISTRATIVE CODE,878,"ADM.CODE,UNCLASSIFIED MISDEMEA",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,988297,154596,18-24,WHITE,M,,40.591013756,-73.985429946,"(40.591013756, -73.985429946)",PATROL BORO BKLYN SOUTH,,25-44,WHITE,M
100010813,07/30/2011,17:00:00,08/10/2011,09:00:00,13,08/10/2011,110,GRAND LARCENY OF MOTOR VEHICLE,450,"LARCENY, GRAND OF MOPED",COMPLETED,FELONY,MANHATTAN,INSIDE,OTHER,N.Y. POLICE DEPT,0,NA,,NA,986109,210622,,,,,40.744793357,-73.993292546,"(40.744793357, -73.993292546)",PATROL BORO MAN SOUTH,,25-44,WHITE,M
100010830,01/04/2012,22:30:00,01/05/2012,09:00:00,107,01/05/2012,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1038334,200455,,,,,40.716722314,-73.804900959,"(40.716722314, -73.804900959)",PATROL BORO QUEENS SOUTH,,45-64,ASIAN / PACIFIC ISLANDER,M
100010867,11/20/2011,12:00:00,12/18/2011,13:00:00,63,12/20/2011,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1008431,159443,,,,,40.604285731,-73.912918816,"(40.604285731, -73.912918816)",PATROL BORO BKLYN SOUTH,,65+,WHITE,M
100010886,06/03/2015,10:00:00,06/03/2015,11:00:00,113,06/03/2015,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,QUEENS,FRONT OF,PARKING LOT/GARAGE (PUBLIC),N.Y. POLICE DEPT,0,,,NA,1042058,186716,,UNKNOWN,U,,40.67898851,-73.791585115,"(40.67898851, -73.791585115)",PATROL BORO QUEENS SOUTH,,65+,BLACK,F
100010930,01/14/2006,08:30:00,01/14/2006,09:00:00,23,01/16/2006,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,998148,226642,,BLACK HISPANIC,M,,40.788753382,-73.949812152,"(40.788753382, -73.949812152)",PATROL BORO MAN NORTH,,45-64,WHITE HISPANIC,F
100011022,06/27/2012,16:00:00,,,109,06/28/2012,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,,PARKING LOT/GARAGE (PRIVATE),N.Y. POLICE DEPT,0,NA,,NA,1037122,217706,25-44,UNKNOWN,M,,40.764079242,-73.809137477,"(40.764079242, -73.809137477)",PATROL BORO QUEENS NORTH,,25-44,BLACK HISPANIC,M
100011053,09/11/2006,05:25:00,09/11/2006,05:30:00,33,09/11/2006,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,MANHATTAN,,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1002062,247769,,BLACK HISPANIC,M,,40.846734035,-73.935621613,"(40.846734035, -73.935621613)",PATROL BORO MAN NORTH,,45-64,WHITE HISPANIC,M
100011502,10/02/2018,13:00:00,10/02/2018,13:03:00,1,10/02/2018,109,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,MANHATTAN,INSIDE,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,0,,,,984290,203196,,,,,40.72441100700007,-73.99985713699994,"(40.724411007, -73.999857137)",PATROL BORO MAN SOUTH,,UNKNOWN,UNKNOWN,D
100011507,05/20/2017,16:45:00,05/20/2017,16:48:00,18,05/20/2017,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,,,NA,989294,215445,18-24,BLACK,M,1,40.758030031,-73.981794653,"(40.758030031, -73.981794653)",PATROL BORO MAN SOUTH,47-50 STS./ROCKEFELLER CTR.,UNKNOWN,UNKNOWN,E
100011680,10/17/2007,21:30:00,10/17/2007,21:36:00,23,10/17/2007,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,REAR OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,,632,1001213,229173,,,,,40.795694944,-73.93873725,"(40.795694944, -73.93873725)",PATROL BORO MAN NORTH,,,UNKNOWN,E
100011714,07/31/2018,15:38:00,08/02/2018,12:00:00,71,08/02/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,OTHER,OTHER,97,,,,1001154,178314,18-24,BLACK,M,,40.656099505000036,-73.93907807899996,"(40.656099505, -73.939078079)",PATROL BORO BKLYN SOUTH,,UNKNOWN,BLACK,F
100011721,08/04/2006,23:20:00,,,68,08/05/2006,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,977802,164254,,,,,40.617521579,-74.023227114,"(40.617521579, -74.023227114)",PATROL BORO BKLYN SOUTH,,25-44,WHITE HISPANIC,F
100011918,12/23/2016,15:00:00,,,25,12/23/2016,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,OTHER,OTHER,97,,,NA,1004138,226326,,,,,40.787874599,-73.928181646,"(40.787874599, -73.928181646)",PATROL BORO MAN NORTH,,UNKNOWN,UNKNOWN,E
100012005,05/24/2006,23:15:00,05/24/2006,23:15:00,44,05/24/2006,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1005164,239294,,,,,40.823465811,-73.924436146,"(40.823465811, -73.924436146)",PATROL BORO BRONX,,,BLACK,M
100012368,12/18/2006,11:00:00,,,81,12/19/2006,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1003897,191009,,UNKNOWN,,,40.690938762,-73.92915509,"(40.690938762, -73.92915509)",PATROL BORO BKLYN NORTH,,25-44,UNKNOWN,F
100012735,05/28/2009,01:00:00,05/28/2009,08:45:00,73,05/28/2009,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,BROOKLYN,INSIDE,RESTAURANT/DINER,N.Y. POLICE DEPT,0,NA,,NA,1007645,180598,,,,,40.662353812,-73.915676086,"(40.662353812, -73.915676086)",PATROL BORO BKLYN NORTH,,,UNKNOWN,D
100012751,02/26/2019,01:00:00,02/26/2019,08:00:00,69,02/26/2019,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,,,1013876,173486,,,,,40.64281427600001,-73.89324821699995,"(40.64281427600001, -73.89324821699995)",PATROL BORO BKLYN SOUTH,,45-64,BLACK,F
100013079,07/09/2015,17:45:00,,,18,07/09/2015,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,MANHATTAN,OPPOSITE OF,PARK/PLAYGROUND,N.Y. POLICE DEPT,0,RAMON APONTE PARK,,NA,987326,216532,65+,BLACK,M,,40.761014472,-73.988897839,"(40.761014472, -73.988897839)",PATROL BORO MAN SOUTH,,,UNKNOWN,E
100013140,05/29/2020,14:25:00,05/29/2020,19:40:00,94,05/29/2020,109,GRAND LARCENY,443,"LARCENY,GRAND OF BICYCLE",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,996922,200532,,,,,40.717089894000026,-73.95428875799998,"(40.717089894000026, -73.95428875799998)",PATROL BORO BKLYN NORTH,,25-44,ASIAN / PACIFIC ISLANDER,M
100013159,04/16/2009,09:00:00,06/10/2009,09:00:00,110,06/15/2009,359,OFFENSES AGAINST PUBLIC ADMINI,748,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1018792,205709,18-24,WHITE HISPANIC,M,,40.731241138,-73.875368911,"(40.731241138, -73.875368911)",PATROL BORO QUEENS NORTH,,<18,WHITE HISPANIC,F
100013187,02/08/2011,14:21:00,02/18/2011,11:00:00,20,02/18/2011,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,990253,223670,,,,,40.780604921,-73.978325707,"(40.780604921, -73.978325707)",PATROL BORO MAN NORTH,,65+,WHITE,F
100013344,05/09/2016,08:30:00,,,79,05/09/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,LAFAYETTE,483,995302,190524,45-64,WHITE HISPANIC,M,,40.689622454,-73.960149132,"(40.689622454, -73.960149132)",PATROL BORO BKLYN NORTH,,45-64,WHITE HISPANIC,F
100013390,06/17/2006,21:38:00,,,79,06/17/2006,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,999106,187551,,,,,40.681456682,-73.946438877,"(40.681456682, -73.946438877)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
100013409,09/29/2009,23:00:00,09/29/2009,23:18:00,68,09/29/2009,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,981674,163993,25-44,BLACK HISPANIC,F,,40.616807161,-74.009280085,"(40.616807161, -74.009280085)",PATROL BORO BKLYN SOUTH,,25-44,WHITE,F
100013691,07/16/2009,23:00:00,07/16/2009,23:35:00,102,07/17/2009,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,QUEENS,,OTHER,N.Y. POLICE DEPT,0,NA,,NA,1026219,192374,,,,,40.694607668,-73.848654397,"(40.694607668, -73.848654397)",PATROL BORO QUEENS SOUTH,,45-64,WHITE,M
100014151,04/23/2009,13:00:00,,,44,04/23/2009,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1007831,244419,,,,,40.837525745,-73.914781882,"(40.837525745, -73.914781882)",PATROL BORO BRONX,,,UNKNOWN,E
100014207,06/07/2010,22:00:00,06/10/2010,14:00:00,122,06/10/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,STATEN ISLAND,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,940662,153208,45-64,WHITE,M,,40.587097722,-74.15693382,"(40.587097722, -74.15693382)",PATROL BORO STATEN ISLAND,,45-64,WHITE,M
100014265,03/18/2020,11:00:00,,,77,03/18/2020,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,FAST FOOD,N.Y. POLICE DEPT,0,,,,1003416,183758,UNKNOWN,UNKNOWN,U,,40.671037471000034,-73.93091017899997,"(40.671037471000034, -73.93091017899997)",PATROL BORO BKLYN NORTH,,45-64,UNKNOWN,M
100014466,05/22/2006,09:00:00,05/22/2006,19:00:00,90,05/22/2006,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",ATTEMPTED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1000955,199379,,,,,40.71391849,-73.939743069,"(40.71391849, -73.939743069)",PATROL BORO BKLYN NORTH,,25-44,WHITE,F
100014500,04/16/2006,02:30:00,,,106,04/16/2006,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1033141,189002,25-44,ASIAN / PACIFIC ISLANDER,M,,40.685316788,-73.823717072,"(40.685316788, -73.823717072)",PATROL BORO QUEENS SOUTH,,25-44,ASIAN / PACIFIC ISLANDER,F
100015022,08/08/2010,18:45:00,,,77,08/08/2010,355,OFFENSES AGAINST THE PERSON,115,RECKLESS ENDANGERMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,WEEKSVILLE GARDENS,420,1002388,185584,,,,,40.676051596,-73.934611088,"(40.676051596, -73.934611088)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
100015112,02/23/2012,15:00:00,,,107,02/27/2012,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1033069,206900,25-44,WHITE,M,,40.734442859,-73.823846906,"(40.734442859, -73.823846906)",PATROL BORO QUEENS SOUTH,,18-24,WHITE,F
100015247,07/12/2010,17:00:00,07/12/2010,17:05:00,77,07/12/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1005349,183457,25-44,BLACK,M,,40.670206898,-73.923942878,"(40.670206898, -73.923942878)",PATROL BORO BKLYN NORTH,,25-44,ASIAN / PACIFIC ISLANDER,F
100015290,11/11/2006,08:30:00,11/11/2006,18:00:00,52,11/11/2006,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1017978,262492,,,,,40.887097713,-73.878020646,"(40.887097713, -73.878020646)",PATROL BORO BRONX,,25-44,BLACK,M
100015363,05/09/2014,09:31:00,,,49,05/09/2014,348,VEHICLE AND TRAFFIC LAWS,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,,,NA,1021219,254612,,,,,40.865456584,-73.866342735,"(40.865456584, -73.866342735)",PATROL BORO BRONX,,,UNKNOWN,E
100015391,08/04/2014,08:00:00,08/04/2014,17:00:00,73,08/04/2014,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,RALPH AVENUE REHAB,394,1005740,182009,,,,,40.666231521,-73.922538001,"(40.666231521, -73.922538001)",PATROL BORO BKLYN NORTH,,25-44,BLACK,F
100015411,08/10/2006,00:36:00,08/10/2006,00:46:00,103,08/10/2006,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1042592,197006,,,,,40.707228601,-73.789570762,"(40.707228601, -73.789570762)",PATROL BORO QUEENS SOUTH,,25-44,WHITE HISPANIC,M
100015483,10/16/2015,13:30:00,10/16/2015,14:30:00,10,10/21/2015,360,,661,"LEWDNESS,PUBLIC",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,,N.Y. POLICE DEPT,0,,,NA,985572,211509,65+,WHITE,M,,40.747228046,-73.995230338,"(40.747228046, -73.995230338)",PATROL BORO MAN SOUTH,,18-24,WHITE,F
100015589,03/23/2017,14:30:00,03/23/2017,14:35:00,48,03/23/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,,,NA,1017439,245399,<18,BLACK,F,,40.840184678,-73.880054639,"(40.840184678, -73.880054639)",PATROL BORO BRONX,,<18,WHITE HISPANIC,F
100015680,12/22/2007,02:00:00,12/22/2007,03:30:00,102,12/22/2007,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1035134,191934,,,,,40.693353205,-73.816508865,"(40.693353205, -73.816508865)",PATROL BORO QUEENS SOUTH,,18-24,ASIAN / PACIFIC ISLANDER,F
